4.5567e-36,8.2864e-30,1.5069e-23,2.7403e-17,4.9832e-11,9.0619e-05,164.79,2.9967e+08,4.6435e+14,5.814e+16,2.8823e+17,7.6732e+17,1.5458e+18,2.452e+18,3.4752e+18,4.8821e+18,6.733e+18,1.2743e+19,1.4444e+19,1.9593e+19,2.2279e+19,1.6346e+19,3.1851e+19,2.3536e+19,3.718e+19,3.6245e+19,4.056e+19,4.4557e+19,4.8454e+19,5.2348e+19,5.8788e+19,5.8121e+19,6.8055e+19,7.2393e+19
8.3647e-36,1.5211e-29,2.7662e-23,5.0303e-17,9.1476e-11,0.00016635,302.51,5.5011e+08,8.5219e+14,1.0479e+17,5.0765e+17,1.3242e+18,2.6077e+18,4.1796e+18,5.9162e+18,8.2248e+18,1.1202e+19,2.0982e+19,2.3521e+19,3.1804e+19,3.5919e+19,2.5705e+19,5.1493e+19,3.657e+19,5.9597e+19,5.7176e+19,6.4229e+19,7.0531e+19,7.6581e+19,8.2557e+19,9.2798e+19,9.0603e+19,1.0708e+20,1.1366e+20
1.4925e-35,2.7141e-29,4.9355e-23,8.9753e-17,1.6322e-10,0.00029681,539.75,9.8153e+08,1.5205e+15,1.8693e+17,9.0245e+17,2.3209e+18,4.4017e+18,6.9839e+18,9.8148e+18,1.3631e+19,1.8602e+19,3.4968e+19,3.9114e+19,5.2487e+19,5.8964e+19,4.258e+19,8.2505e+19,6.0109e+19,9.4238e+19,9.0709e+19,1.0069e+20,1.0959e+20,1.182e+20,1.2676e+20,1.4186e+20,1.3761e+20,1.6238e+20,1.7169e+20
2.329e-35,4.2352e-29,7.7018e-23,1.4006e-16,2.5469e-10,0.00046316,842.26,1.5317e+09,2.3721e+15,2.8687e+17,1.3582e+18,3.4556e+18,6.4245e+18,1.0037e+19,1.3959e+19,1.9084e+19,2.5588e+19,4.7273e+19,5.223e+19,6.986e+19,7.7944e+19,5.4754e+19,1.0978e+20,7.6269e+19,1.2446e+20,1.1773e+20,1.3145e+20,1.4311e+20,1.5407e+20,1.6473e+20,1.8403e+20,1.7679e+20,2.094e+20,2.2067e+20
3.3989e-35,6.1808e-29,1.124e-22,2.044e-16,3.717e-10,0.00067593,1229.2,2.2353e+09,3.461e+15,4.1237e+17,1.9174e+18,4.8094e+18,8.8866e+18,1.353e+19,1.8598e+19,2.5171e+19,3.3449e+19,6.1295e+19,6.7116e+19,8.9039e+19,9.8531e+19,6.8602e+19,1.3679e+20,9.4175e+19,1.5294e+20,1.4348e+20,1.5936e+20,1.7247e+20,1.8467e+20,1.9646e+20,2.1891e+20,2.0781e+20,2.4718e+20,2.5944e+20
4.663e-35,8.4796e-29,1.542e-22,2.8042e-16,5.0994e-10,0.00092732,1686.3,3.0666e+09,4.7469e+15,5.5482e+17,2.5206e+18,6.1981e+18,1.1316e+19,1.6924e+19,2.2953e+19,3.0657e+19,4.0243e+19,7.291e+19,7.8981e+19,1.0388e+20,1.1392e+20,7.8344e+19,1.5605e+20,1.0582e+20,1.7184e+20,1.5949e+20,1.7628e+20,1.8957e+20,2.0176e+20,2.1345e+20,2.3728e+20,2.2198e+20,2.656e+20,2.7748e+20
6.1411e-35,1.1168e-28,2.0308e-22,3.6931e-16,6.7158e-10,0.0012213,2220.9,4.0387e+09,6.2493e+15,7.1225e+17,3.1389e+18,7.5249e+18,1.3446e+19,1.9947e+19,2.6659e+19,3.4961e+19,4.5022e+19,8.0073e+19,8.5459e+19,1.1156e+20,1.211e+20,8.1109e+19,1.6532e+20,1.0747e+20,1.7952e+20,1.6355e+20,1.8093e+20,1.9391e+20,2.0545e+20,2.1625e+20,2.4019e+20,2.2085e+20,2.6672e+20,2.7741e+20
7.9043e-35,1.4374e-28,2.6139e-22,4.7534e-16,8.6441e-10,0.0015719,2858.5,5.1983e+09,8.0407e+15,8.9615e+17,3.8462e+18,8.9842e+18,1.5619e+19,2.2787e+19,2.9913e+19,3.8774e+19,4.9521e+19,8.7546e+19,9.2427e+19,1.1898e+20,1.276e+20,8.5279e+19,1.689e+20,1.1068e+20,1.7919e+20,1.6196e+20,1.7674e+20,1.8719e+20,1.9653e+20,2.0539e+20,2.2818e+20,2.0487e+20,2.5116e+20,2.599e+20
9.7636e-35,1.7755e-28,3.2288e-22,5.8715e-16,1.0677e-09,0.0019417,3531,6.4211e+09,9.927e+15,1.0682e+18,4.401e+18,9.9938e+18,1.6987e+19,2.4332e+19,3.1482e+19,3.9875e+19,4.9647e+19,8.5806e+19,8.8845e+19,1.1361e+20,1.204e+20,7.7253e+19,1.6e+20,9.8073e+19,1.6719e+20,1.4704e+20,1.6109e+20,1.7024e+20,1.7803e+20,1.8523e+20,2.0676e+20,1.8055e+20,2.2631e+20,2.3322e+20
1.1862e-34,2.157e-28,3.9226e-22,7.1332e-16,1.2972e-09,0.0023589,4289.7,7.8008e+09,1.2055e+16,1.2581e+18,5.0002e+18,1.0988e+19,1.8084e+19,2.5239e+19,3.2129e+19,4.0183e+19,4.9503e+19,8.5043e+19,8.6813e+19,1.0942e+20,1.1434e+20,7.2576e+19,1.4777e+20,8.9968e+19,1.5065e+20,1.3054e+20,1.413e+20,1.4775e+20,1.5337e+20,1.5877e+20,1.7876e+20,1.5066e+20,1.9507e+20,2.0042e+20
1.3947e-34,2.5362e-28,4.6122e-22,8.3873e-16,1.5252e-09,0.0027736,5043.8,9.1722e+09,1.4166e+16,1.4244e+18,5.4219e+18,1.1536e+19,1.8581e+19,2.5402e+19,3.1798e+19,3.9007e+19,4.7112e+19,7.9753e+19,7.9984e+19,9.9896e+19,1.0306e+20,6.3405e+19,1.3226e+20,7.6844e+19,1.323e+20,1.1184e+20,1.2077e+20,1.2564e+20,1.2986e+20,1.34e+20,1.527e+20,1.2388e+20,1.6649e+20,1.7067e+20
1.6121e-34,2.9316e-28,5.3312e-22,9.6948e-16,1.763e-09,0.003206,5830.2,1.0602e+10,1.6365e+16,1.5839e+18,5.7688e+18,1.1861e+19,1.8728e+19,2.5029e+19,3.0825e+19,3.7168e+19,4.4123e+19,7.3848e+19,7.278e+19,8.9921e+19,9.1515e+19,5.4752e+19,1.1607e+20,6.4787e+19,1.1375e+20,9.3787e+19,1.0081e+20,1.0427e+20,1.0739e+20,1.1063e+20,1.2816e+20,9.9544e+19,1.4001e+20,1.4332e+20
1.8484e-34,3.3614e-28,6.1127e-22,1.1116e-15,2.0214e-09,0.003676,6684.8,1.2156e+10,1.8753e+16,1.747e+18,6.089e+18,1.2082e+19,1.8527e+19,2.4309e+19,2.9426e+19,3.4914e+19,4.0824e+19,6.7782e+19,6.5692e+19,8.02e+19,8.048e+19,4.7003e+19,1.004e+20,5.4267e+19,9.6199e+19,7.7354e+19,8.2541e+19,8.4796e+19,8.7073e+19,8.9679e+19,1.0616e+20,7.8406e+19,1.1649e+20,1.1914e+20
2.0848e-34,3.7911e-28,6.8942e-22,1.2537e-15,2.2799e-09,0.004146,7539.5,1.3711e+10,2.1137e+16,1.8856e+18,6.2523e+18,1.1967e+19,1.7798e+19,2.3042e+19,2.7478e+19,3.1953e+19,3.6542e+19,5.9822e+19,5.682e+19,6.8889e+19,6.8237e+19,3.8062e+19,8.5459e+19,4.2911e+19,8.0566e+19,6.2538e+19,6.6905e+19,6.8687e+19,7.0602e+19,7.2892e+19,8.8452e+19,6.2037e+19,9.7604e+19,9.9781e+19
2.3444e-34,4.2633e-28,7.7527e-22,1.4098e-15,2.5638e-09,0.0046623,8478.3,1.5418e+10,2.3755e+16,2.0363e+18,6.4489e+18,1.1889e+19,1.7018e+19,2.1402e+19,2.5095e+19,2.8834e+19,3.2612e+19,5.3369e+19,4.982e+19,5.9594e+19,5.8102e+19,3.1599e+19,7.1327e+19,3.467e+19,6.5617e+19,4.9342e+19,5.2342e+19,5.3467e+19,5.5069e+19,5.7204e+19,7.1881e+19,4.7256e+19,8.0179e+19,8.2043e+19
2.5869e-34,4.7042e-28,8.5546e-22,1.5557e-15,2.829e-09,0.0051445,9355.3,1.7013e+10,2.6194e+16,2.1413e+18,6.4216e+18,1.1408e+19,1.594e+19,1.9656e+19,2.273e+19,2.5656e+19,2.8418e+19,4.6087e+19,4.2132e+19,5.0166e+19,4.8286e+19,2.4785e+19,5.9922e+19,2.6543e+19,5.4321e+19,3.9096e+19,4.1714e+19,4.2727e+19,4.4247e+19,4.6271e+19,5.9984e+19,3.7197e+19,6.7339e+19,6.8854e+19
2.8252e-34,5.1377e-28,9.3429e-22,1.699e-15,3.0897e-09,0.0056186,10217,1.858e+10,2.859e+16,2.2383e+18,6.3876e+18,1.093e+19,1.488e+19,1.789e+19,2.0412e+19,2.2811e+19,2.4981e+19,4.0569e+19,3.6438e+19,4.2984e+19,4.0785e+19,2.0108e+19,5.0295e+19,2.097e+19,4.4714e+19,3.0883e+19,3.2903e+19,3.3726e+19,3.518e+19,3.7148e+19,4.9902e+19,2.9063e+19,5.6455e+19,5.7695e+19
3.0364e-34,5.5218e-28,1.0041e-21,1.826e-15,3.3206e-09,0.0060386,10981,1.9969e+10,3.0707e+16,2.3001e+18,6.2382e+18,1.0287e+19,1.3729e+19,1.6205e+19,1.8277e+19,2.0199e+19,2.181e+19,3.5419e+19,3.1223e+19,3.6638e+19,3.4318e+19,1.6002e+19,4.2588e+19,1.6268e+19,3.73e+19,2.4585e+19,2.6319e+19,2.7099e+19,2.8527e+19,3.042e+19,4.2188e+19,2.3208e+19,4.7926e+19,4.8895e+19
3.255e-34,5.9193e-28,1.0764e-21,1.9575e-15,3.5597e-09,0.0064733,11772,2.1407e+10,3.2896e+16,2.358e+18,6.0801e+18,9.6656e+18,1.2589e+19,1.47e+19,1.6437e+19,1.7993e+19,1.9179e+19,3.1182e+19,2.7007e+19,3.1549e+19,2.92e+19,1.2857e+19,3.6531e+19,1.2745e+19,3.1578e+19,1.9867e+19,2.1396e+19,2.215e+19,2.353e+19,2.5312e+19,3.6057e+19,1.8858e+19,4.0971e+19,4.1675e+19
3.4851e-34,6.3377e-28,1.1525e-21,2.0958e-15,3.8113e-09,0.0069308,12604,2.292e+10,3.52e+16,2.4188e+18,5.9384e+18,9.0889e+18,1.1466e+19,1.3247e+19,1.4723e+19,1.6031e+19,1.6935e+19,2.771e+19,2.3609e+19,2.7433e+19,2.5083e+19,1.0463e+19,3.1507e+19,1.0103e+19,2.686e+19,1.6112e+19,1.7442e+19,1.8165e+19,1.9501e+19,2.1176e+19,3.095e+19,1.542e+19,3.5122e+19,3.56e+19
3.715e-34,6.7557e-28,1.2285e-21,2.2341e-15,4.0627e-09,0.0073879,13435,2.4432e+10,3.7498e+16,2.4659e+18,5.7503e+18,8.4958e+18,1.0463e+19,1.1981e+19,1.3295e+19,1.4367e+19,1.4979e+19,2.4566e+19,2.0585e+19,2.3909e+19,2.1654e+19,8.4175e+18,2.7674e+19,7.9397e+18,2.3402e+19,1.3403e+19,1.4663e+19,1.538e+19,1.6635e+19,1.815e+19,2.6945e+19,1.2936e+19,3.0369e+19,3.0626e+19
3.932e-34,7.1503e-28,1.3003e-21,2.3646e-15,4.3e-09,0.0078196,14220,2.5859e+10,3.9665e+16,2.505e+18,5.5583e+18,7.9044e+18,9.4611e+18,1.0651e+19,1.1851e+19,1.281e+19,1.3287e+19,2.204e+19,1.8197e+19,2.1049e+19,1.8856e+19,6.9127e+18,2.4241e+19,6.347e+18,2.0266e+19,1.1055e+19,1.2186e+19,1.2883e+19,1.4082e+19,1.5479e+19,2.3407e+19,1.0803e+19,2.622e+19,2.631e+19
4.1191e-34,7.4906e-28,1.3622e-21,2.4771e-15,4.5046e-09,0.0081917,14897,2.709e+10,4.1527e+16,2.5129e+18,5.3017e+18,7.2846e+18,8.5761e+18,9.6009e+18,1.0734e+19,1.1566e+19,1.1886e+19,1.9843e+19,1.6155e+19,1.8698e+19,1.662e+19,5.6765e+18,2.1712e+19,5.095e+18,1.8038e+19,9.4385e+18,1.0513e+19,1.1184e+19,1.2284e+19,1.3515e+19,2.0584e+19,9.2408e+18,2.2793e+19,2.2725e+19
4.2851e-34,7.7925e-28,1.4171e-21,2.5769e-15,4.6862e-09,0.0085218,15497,2.8181e+10,4.3177e+16,2.5151e+18,5.0626e+18,6.7244e+18,7.762e+18,8.6776e+18,9.7774e+18,1.0542e+19,1.0777e+19,1.8156e+19,1.4608e+19,1.6886e+19,1.4896e+19,4.8012e+18,1.9638e+19,4.2127e+18,1.6199e+19,8.1634e+18,9.1623e+18,9.7948e+18,1.0798e+19,1.1877e+19,1.8176e+19,7.9576e+18,1.9866e+19,1.967e+19
4.4484e-34,8.0893e-28,1.471e-21,2.6751e-15,4.8647e-09,0.0088465,16087,2.9255e+10,4.4799e+16,2.5189e+18,4.8485e+18,6.2292e+18,7.0993e+18,7.9296e+18,9.0074e+18,9.7114e+18,9.8741e+18,1.6763e+19,1.3349e+19,1.5428e+19,1.3527e+19,4.1241e+18,1.801e+19,3.5473e+18,1.4771e+19,7.2152e+18,8.1519e+18,8.7388e+18,9.635e+18,1.0557e+19,1.6147e+19,6.9314e+18,1.7374e+19,1.7072e+19
4.6012e-34,8.3673e-28,1.5216e-21,2.767e-15,5.0318e-09,0.0091504,16640,3.026e+10,4.6317e+16,2.5191e+18,4.6478e+18,5.7927e+18,6.5161e+18,7.3026e+18,8.3876e+18,9.0431e+18,9.1487e+18,1.5632e+19,1.234e+19,1.4266e+19,1.2448e+19,3.6108e+18,1.6719e+19,3.0532e+18,1.3648e+19,6.5023e+18,7.3836e+18,7.9212e+18,8.7103e+18,9.4839e+18,1.4441e+19,6.1022e+18,1.527e+19,1.4884e+19
4.7685e-34,8.6715e-28,1.5769e-21,2.8676e-15,5.2148e-09,0.0094831,17245,3.136e+10,4.798e+16,2.5318e+18,4.4915e+18,5.4286e+18,5.9537e+18,6.7255e+18,7.8269e+18,8.4601e+18,8.5369e+18,1.4712e+19,1.1526e+19,1.332e+19,1.1569e+19,3.2164e+18,1.5631e+19,2.6771e+18,1.2694e+19,5.9139e+18,6.7399e+18,7.2303e+18,7.923e+18,8.5656e+18,1.2968e+19,5.4021e+18,1.3463e+19,1.3012e+19
4.9084e-34,8.9259e-28,1.6232e-21,2.9517e-15,5.3677e-09,0.0097613,17751,3.228e+10,4.9367e+16,2.5312e+18,4.3303e+18,5.1001e+18,5.5321e+18,6.2993e+18,7.3999e+18,7.9987e+18,8.0394e+18,1.3926e+19,1.0843e+19,1.2544e+19,1.0863e+19,2.9027e+18,1.4777e+19,2.3881e+18,1.196e+19,5.487e+18,6.2681e+18,6.7099e+18,7.3068e+18,7.8259e+18,1.1737e+19,4.8398e+18,1.195e+19,1.1449e+19
5.0301e-34,9.1472e-28,1.6634e-21,3.0249e-15,5.5009e-09,0.010003,18191,3.308e+10,5.0573e+16,2.5283e+18,4.1848e+18,4.8039e+18,5.1872e+18,5.9037e+18,7.0172e+18,7.6066e+18,7.6342e+18,1.3315e+19,1.0312e+19,1.1925e+19,1.0294e+19,2.6698e+18,1.4052e+19,2.1716e+18,1.1325e+19,5.1208e+18,5.8569e+18,6.2563e+18,6.7735e+18,7.19e+18,1.0687e+19,4.3628e+18,1.0672e+19,1.0135e+19
5.0864e-34,9.2496e-28,1.682e-21,3.0588e-15,5.5624e-09,0.010115,18395,3.3451e+10,5.1125e+16,2.5033e+18,4.0355e+18,4.5527e+18,4.9088e+18,5.6113e+18,6.7356e+18,7.3051e+18,7.314e+18,1.2803e+19,9.8774e+18,1.1426e+19,9.8446e+18,2.4903e+18,1.3481e+19,2.0101e+18,1.0836e+19,4.8575e+18,5.5567e+18,5.9161e+18,6.3602e+18,6.6867e+18,9.834e+18,3.9867e+18,9.6353e+18,9.0728e+18
5.1317e-34,9.332e-28,1.697e-21,3.086e-15,5.612e-09,0.010205,18559,3.3749e+10,5.1568e+16,2.4833e+18,3.9176e+18,4.3475e+18,4.6461e+18,5.3766e+18,6.5126e+18,7.0697e+18,7.0676e+18,1.2414e+19,9.5478e+18,1.1043e+19,9.4982e+18,2.361e+18,1.3027e+19,1.8938e+18,1.0442e+19,4.6493e+18,5.3154e+18,5.6405e+18,6.0246e+18,6.2784e+18,9.1432e+18,3.6847e+18,8.802e+18,8.2222e+18
5.1721e-34,9.4055e-28,1.7104e-21,3.1103e-15,5.6562e-09,0.010286,18705,3.4015e+10,5.1965e+16,2.471e+18,3.8352e+18,4.1971e+18,4.465e+18,5.213e+18,6.3553e+18,6.9015e+18,6.8907e+18,1.2133e+19,9.3112e+18,1.0768e+19,9.2509e+18,2.2701e+18,1.27e+19,1.813e+18,1.0158e+19,4.5028e+18,5.1432e+18,5.4409e+18,5.778e+18,5.9758e+18,8.6277e+18,3.4611e+18,8.1809e+18,7.5895e+18
5.2301e-34,9.5109e-28,1.7296e-21,3.1452e-15,5.7196e-09,0.010401,18914,3.4396e+10,5.254e+16,2.4746e+18,3.7971e+18,4.122e+18,4.3623e+18,5.1139e+18,6.2546e+18,6.7889e+18,6.7701e+18,1.1938e+19,9.1472e+18,1.0579e+19,9.0809e+18,2.2103e+18,1.2475e+19,1.7605e+18,9.9619e+18,4.4044e+18,5.0249e+18,5.3014e+18,5.6037e+18,5.7613e+18,8.2626e+18,3.304e+18,7.7444e+18,7.1469e+18
5.2713e-34,9.5858e-28,1.7432e-21,3.17e-15,5.7646e-09,0.010483,19063,3.4667e+10,5.295e+16,2.48e+18,3.7766e+18,4.0718e+18,4.2781e+18,5.0397e+18,6.191e+18,6.7257e+18,6.7057e+18,1.1845e+19,9.0659e+18,1.0484e+19,8.9937e+18,2.1778e+18,1.2362e+19,1.7315e+18,9.8592e+18,4.3489e+18,4.9588e+18,5.2238e+18,5.5069e+18,5.6418e+18,8.0604e+18,3.2158e+18,7.5006e+18,6.8996e+18
